FlowID,Packets,TotalBytes,AvgSize,StdDevSize,BPS,IAT_ms,Duration_s,SYN,ACK,FIN,PSH,RST,URG
149.171.126.8:22-59.166.0.6:36929,56,10098,180.32,226.16,1526069.22,0,0.0066,4,54,4,24,0,0
149.171.126.1:38520-59.166.0.4:43219,14,2438,174.14,256.74,904302.67,0,0.0027,4,12,4,2,0,0
149.171.126.7:53-59.166.0.6:24010,4,388,97.00,8.00,362956.03,0,0.0011,0,0,0,0,0,0
149.171.126.8:80-59.166.0.3:20602,32,12364,386.38,531.87,11892.69,33,1.0396,4,30,4,10,0,0
149.171.126.9:53-59.166.0.0:65348,4,360,90.00,8.00,333333.33,0,0.0011,0,0,0,0,0,0
149.171.126.5:80-59.166.0.4:32708,18,2164,120.22,103.27,126291.22,1,0.0171,4,16,4,4,0,0
149.171.126.7:80-59.166.0.2:44044,32,12364,386.38,531.87,12280.18,32,1.0068,4,30,4,10,0,0
149.171.126.7:5190-59.166.0.0:41393,36,3774,104.83,105.47,20403.86,5,0.1850,4,34,4,14,0,0
149.171.126.12:520-175.45.176.2:2753,2,110,55.00,7.00,13750000.00,0,0.0000,0,0,0,0,0,0
149.171.126.8:5190-59.166.0.9:49016,46,6968,151.48,227.81,1212669.68,0,0.0057,4,44,4,20,0,0
149.171.126.2:22-59.166.0.7:18617,56,10098,180.32,226.16,1663317.41,0,0.0061,4,54,4,24,0,0
149.171.126.15:80-175.45.176.3:24933,72,69869,970.40,688.78,47467.68,20,1.4719,4,70,4,0,0,0
149.171.126.0:6881-59.166.0.8:21108,552,467154,846.29,702.39,1996350.49,0,0.2340,4,550,4,198,0,0
149.171.126.3:80-59.166.0.5:5486,30,12228,407.60,542.71,12168.24,34,1.0049,4,28,4,10,0,0
149.171.126.1:5190-59.166.0.5:45504,36,3774,104.83,105.47,870588.24,0,0.0043,4,34,4,14,0,0
149.171.126.3:53-59.166.0.8:59235,4,356,89.00,8.00,326007.33,0,0.0011,0,0,0,0,0,0
149.171.126.4:5190-59.166.0.0:32620,50,5258,105.16,96.57,28393.08,3,0.1852,4,48,4,22,0,0
149.171.126.6:5190-59.166.0.7:4873,50,5258,105.16,96.57,953918.72,0,0.0055,4,48,4,22,0,0
149.171.126.6:143-59.166.0.3:1234,248,27586,111.23,151.81,880160.81,0,0.0313,4,246,4,118,0,0
149.171.126.9:37717-59.166.0.9:37726,98,35048,357.63,516.28,2204831.40,0,0.0159,4,96,4,46,0,0
149.171.126.3:22-59.166.0.4:8145,56,10098,180.32,226.16,1652700.49,0,0.0061,4,54,4,24,0,0
149.171.126.3:44185-59.166.0.0:38095,70,17392,248.46,415.66,2141608.18,0,0.0081,4,68,4,32,0,0
149.171.126.1:40570-59.166.0.1:61828,70,16850,240.71,410.46,2134532.56,0,0.0079,4,68,4,32,0,0
149.171.126.1:80-59.166.0.1:61043,32,12364,386.38,531.87,11057.76,36,1.1181,4,30,4,10,0,0
149.171.126.9:5190-59.166.0.5:10049,28,3980,142.14,199.04,80784.30,1,0.0493,4,26,4,12,0,0
149.171.126.4:55759-59.166.0.6:57285,138,66490,481.81,591.93,1039312.23,0,0.0640,4,136,4,66,0,0
149.171.126.8:53-59.166.0.9:29238,4,388,97.00,8.00,377065.11,0,0.0010,0,0,0,0,0,0
149.171.126.3:5190-59.166.0.6:22220,46,6968,151.48,227.81,1174645.99,0,0.0059,4,44,4,20,0,0
149.171.126.5:56366-59.166.0.2:50180,122,51262,420.18,551.67,1051269.43,0,0.0488,4,120,4,58,0,0
149.171.126.6:23183-59.166.0.5:29002,20,9568,478.40,628.42,2361303.06,0,0.0041,4,18,4,4,0,0
149.171.126.3:53-59.166.0.2:37163,4,388,97.00,8.00,345811.05,0,0.0011,0,0,0,0,0,0
149.171.126.6:49125-59.166.0.8:10498,184,92034,500.18,604.04,1437986.31,0,0.0640,4,182,4,88,0,0
149.171.126.6:5190-59.166.0.4:52191,24,3708,154.50,212.49,923076.92,0,0.0040,4,22,4,12,0,0
149.171.126.0:52685-59.166.0.9:47409,146,72170,494.32,596.53,1717025.12,0,0.0420,4,144,4,70,0,0
149.171.126.2:27993-59.166.0.0:51276,98,34556,352.61,516.46,1579558.44,0,0.0219,4,96,4,46,0,0
149.171.126.12:80-175.45.176.3:23675,18,2400,133.33,148.14,7823.12,18,0.3068,4,16,4,2,0,0
149.171.126.3:50128-59.166.0.0:40308,20,9568,478.40,628.42,57624.67,8,0.1660,4,18,4,4,0,0
149.171.126.3:53-59.166.0.6:33145,4,388,97.00,8.00,362616.82,0,0.0011,0,0,0,0,0,0
149.171.126.0:54781-59.166.0.2:58188,36,6776,188.22,161.24,1441395.45,0,0.0047,4,34,4,24,0,0
149.171.126.9:5190-59.166.0.9:38901,24,3708,154.50,212.49,854574.79,0,0.0043,4,22,4,12,0,0
149.171.126.3:58279-59.166.0.0:52091,70,17392,248.46,415.66,1988111.57,0,0.0087,4,68,4,32,0,0
149.171.126.16:25-175.45.176.0:40796,120,98245,818.71,703.75,7676.70,107,12.7978,4,118,4,14,0,0
149.171.126.2:53-59.166.0.3:16719,4,388,97.00,8.00,337391.30,0,0.0011,0,0,0,0,0,0
149.171.126.7:143-59.166.0.5:30332,248,26772,107.95,143.92,35944.83,3,0.7448,4,246,4,118,0,0
149.171.126.5:9141-59.166.0.5:9658,160,80024,500.15,596.57,2227467.57,0,0.0359,4,158,4,76,0,0
149.171.126.3:5190-59.166.0.3:52192,36,3774,104.83,105.47,669030.31,0,0.0056,4,34,4,14,0,0
149.171.126.3:25-59.166.0.1:46742,94,42368,450.72,620.42,1448627.21,0,0.0292,4,92,4,36,0,0
149.171.126.0:43408-59.166.0.9:6747,36,7288,202.44,215.11,561652.28,0,0.0130,4,34,4,24,0,0
149.171.126.8:5190-59.166.0.9:8151,48,5138,107.04,98.41,12453.98,8,0.4126,4,46,4,20,0,0
149.171.126.0:6881-59.166.0.5:37443,70,37724,538.91,654.64,1023940.07,0,0.0368,4,68,4,26,0,0
149.171.126.2:4560-59.166.0.0:42415,170,89860,528.59,612.60,1348520.32,0,0.0666,4,168,4,82,0,0
149.171.126.2:6881-59.166.0.2:37369,34,3728,109.65,88.55,20751.23,5,0.1797,4,32,4,12,0,0
149.171.126.8:53-59.166.0.6:45868,4,388,97.00,8.00,373076.92,0,0.0010,0,0,0,0,0,0
149.171.126.4:50423-59.166.0.7:33016,70,16850,240.71,410.46,2129407.30,0,0.0079,4,68,4,32,0,0
149.171.126.17:445-175.45.176.2:7025,86,21670,251.98,333.89,9004.33,28,2.4066,4,84,4,34,0,0
149.171.126.8:5190-59.166.0.6:45630,36,3774,104.83,105.47,694643.84,0,0.0054,4,34,4,14,0,0
149.171.126.1:55198-59.166.0.1:27802,130,57200,440.00,575.17,423898.38,1,0.1349,4,128,4,62,0,0
149.171.126.8:53-59.166.0.9:64419,4,388,97.00,8.00,318555.01,0,0.0012,0,0,0,0,0,0
149.171.126.9:111-59.166.0.9:58138,8,1016,127.00,31.00,3232.18,44,0.3143,0,0,0,0,0,0
149.171.126.9:143-59.166.0.3:5798,248,26384,106.39,141.24,156183.03,0,0.1689,4,246,4,118,0,0
149.171.126.3:53-59.166.0.5:48001,4,360,90.00,8.00,315789.47,0,0.0011,0,0,0,0,0,0
149.171.126.8:63666-59.166.0.6:1045,86,28714,333.88,501.98,1490397.59,0,0.0193,4,84,4,40,0,0
149.171.126.6:5190-59.166.0.8:17811,46,6968,151.48,227.81,24502.94,6,0.2844,4,44,4,20,0,0
149.171.126.3:6881-59.166.0.5:7004,34,3728,109.65,88.55,181552.55,0,0.0205,4,32,4,12,0,0
149.171.126.3:6881-59.166.0.5:26917,666,572014,858.88,702.67,639796.61,1,0.8941,4,664,4,240,0,0
149.171.126.5:25-59.166.0.7:40857,94,42928,456.68,622.19,2019951.06,0,0.0213,4,92,4,38,0,0
149.171.126.1:5190-59.166.0.7:51566,46,6968,151.48,227.81,125812.51,1,0.0554,4,44,4,20,0,0
149.171.126.9:53-59.166.0.6:62718,4,388,97.00,8.00,374517.37,0,0.0010,0,0,0,0,0,0
149.171.126.4:60334-59.166.0.4:55691,170,83182,489.31,599.86,2321120.63,0,0.0358,4,168,4,82,0,0
149.171.126.2:22-59.166.0.3:51507,56,10098,180.32,226.16,1508740.48,0,0.0067,4,54,4,24,0,0
149.171.126.9:53-59.166.0.9:41796,4,388,97.00,8.00,360930.23,0,0.0011,0,0,0,0,0,0
149.171.126.0:53-59.166.0.2:58617,4,388,97.00,8.00,408851.42,0,0.0009,0,0,0,0,0,0
149.171.126.6:22-59.166.0.8:33655,56,10098,180.32,226.16,47118.22,3,0.2143,4,54,4,24,0,0
149.171.126.11:80-175.45.176.1:39636,16,1430,89.38,74.76,6567.89,14,0.2177,4,14,4,0,0,0
149.171.126.0:143-59.166.0.1:58474,248,26916,108.53,144.87,868258.06,0,0.0310,4,246,4,118,0,0
149.171.126.7:6881-59.166.0.6:29970,34,3728,109.65,88.55,5524.49,20,0.6748,4,32,4,12,0,0
149.171.126.5:8886-59.166.0.3:5380,138,66490,481.81,591.93,2220700.71,0,0.0299,4,136,4,66,0,0
149.171.126.6:53-59.166.0.4:25417,4,356,89.00,8.00,389923.33,0,0.0009,0,0,0,0,0,0
149.171.126.2:4616-59.166.0.1:6573,170,83182,489.31,599.86,761161.39,0,0.1093,4,168,4,82,0,0
149.171.126.4:25546-59.166.0.1:57555,130,60684,466.80,584.62,1902617.97,0,0.0319,4,128,4,62,0,0
149.171.126.3:53-59.166.0.6:10669,4,360,90.00,8.00,326382.59,0,0.0011,0,0,0,0,0,0
149.171.126.0:25-59.166.0.1:7473,92,42120,457.83,622.72,2059657.70,0,0.0204,4,90,4,36,0,0
149.171.126.9:47593-59.166.0.6:49428,146,69960,479.18,588.60,513969.60,0,0.1361,4,144,4,70,0,0
149.171.126.1:17528-59.166.0.5:16735,98,34556,352.61,516.46,1930610.65,0,0.0179,4,96,4,46,0,0
149.171.126.13:179-175.45.176.1:31929,16,1090,68.12,18.74,2504.59,29,0.4352,4,14,4,0,0,0
149.171.126.4:36829-59.166.0.5:1434,8,952,119.00,33.39,544934.17,0,0.0017,0,0,0,0,0,0
149.171.126.0:12465-59.166.0.9:35275,58,8216,141.66,135.41,9287.29,15,0.8847,4,56,4,24,0,0
149.171.126.0:6881-59.166.0.5:11502,34,3728,109.65,88.55,200667.46,0,0.0186,4,32,4,12,0,0
149.171.126.0:6881-59.166.0.6:3011,34,3728,109.65,88.55,198678.32,0,0.0188,4,32,4,12,0,0
149.171.126.7:5190-59.166.0.1:33359,24,3708,154.50,212.49,943991.85,0,0.0039,4,22,4,12,0,0
149.171.126.9:5190-59.166.0.8:31244,46,6968,151.48,227.81,835992.80,0,0.0083,4,44,4,20,0,0
149.171.126.7:21-59.166.0.9:33088,106,8372,78.98,16.17,8625.06,9,0.9707,4,104,4,48,0,0
149.171.126.2:80-59.166.0.6:34894,30,12228,407.60,542.71,11248.76,37,1.0871,4,28,4,10,0,0
149.171.126.8:6881-59.166.0.5:56211,592,506408,855.42,702.15,301889.76,2,1.6775,4,590,4,212,0,0
149.171.126.7:53-59.166.0.3:63075,4,388,97.00,8.00,363977.49,0,0.0011,0,0,0,0,0,0
149.171.126.5:6881-59.166.0.5:5155,34,3728,109.65,88.55,104510.67,1,0.0357,4,32,4,12,0,0
149.171.126.6:143-59.166.0.1:3146,248,26290,106.01,140.96,780442.91,0,0.0337,4,246,4,118,0,0
149.171.126.2:111-59.166.0.9:21196,8,1000,125.00,33.00,217485.86,0,0.0046,0,0,0,0,0,0
149.171.126.0:53-59.166.0.9:58791,4,388,97.00,8.00,373076.92,0,0.0010,0,0,0,0,0,0
149.171.126.1:1968-59.166.0.3:16484,20,9568,478.40,628.42,2544680.85,0,0.0038,4,18,4,4,0,0
149.171.126.9:111-59.166.0.9:20676,8,1008,126.00,32.03,198777.36,0,0.0051,0,0,0,0,0,0
149.171.126.6:50977-59.166.0.4:31105,138,66490,481.81,591.93,1960200.47,0,0.0339,4,136,4,66,0,0
149.171.126.9:5190-59.166.0.2:57851,48,7104,148.00,223.63,985024.96,0,0.0072,4,46,4,20,0,0
149.171.126.18:179-175.45.176.3:12238,18,1654,91.89,87.78,2590.84,37,0.6384,4,16,4,0,0,0
149.171.126.12:80-175.45.176.0:6936,18,1512,84.00,65.49,3843.15,23,0.3934,4,16,4,0,0,0
149.171.126.6:53-59.166.0.7:54987,4,356,89.00,8.00,335216.57,0,0.0011,0,0,0,0,0,0
149.171.126.5:12203-59.166.0.6:15244,182,91898,504.93,605.64,2138157.28,0,0.0430,4,180,4,88,0,0
149.171.126.6:80-59.166.0.3:55621,30,12228,407.60,542.71,12151.83,34,1.0063,4,28,4,10,0,0
149.171.126.17:80-175.45.176.2:26738,20,5310,265.50,437.12,24686.19,11,0.2151,4,18,4,2,0,0
149.171.126.6:8484-59.166.0.0:39757,36,7168,199.11,202.24,1497076.02,0,0.0048,4,34,4,24,0,0
149.171.126.8:6881-59.166.0.9:39677,34,3728,109.65,88.55,35584.06,3,0.1048,4,32,4,12,0,0
149.171.126.11:445-175.45.176.1:65002,22,2184,99.27,66.65,901.55,115,2.4225,4,20,4,0,0,0
149.171.126.6:44692-59.166.0.2:39935,44,7248,164.73,146.53,45281.04,3,0.1601,4,42,4,24,0,0
149.171.126.4:80-59.166.0.3:5478,1100,1124380,1022.16,681.34,919697.62,1,1.2226,4,1098,4,372,0,0
149.171.126.18:179-175.45.176.3:16354,16,1506,94.12,87.32,2016.07,49,0.7470,4,14,4,0,0,0
149.171.126.5:111-59.166.0.8:63051,8,1000,125.00,33.00,222074.17,0,0.0045,0,0,0,0,0,0
149.171.126.8:46893-59.166.0.4:26580,20,9568,478.40,628.42,1701885.45,0,0.0056,4,18,4,4,0,0
149.171.126.4:10495-59.166.0.7:36846,130,57694,443.80,573.98,1154133.91,0,0.0500,4,128,4,62,0,0
149.171.126.8:60782-59.166.0.0:58026,138,65682,475.96,587.15,1731480.99,0,0.0379,4,136,4,66,0,0
149.171.126.2:53-59.166.0.3:21900,4,388,97.00,8.00,356945.72,0,0.0011,0,0,0,0,0,0
149.171.126.1:53-59.166.0.0:20703,4,356,89.00,8.00,371220.02,0,0.0010,0,0,0,0,0,0
149.171.126.4:48719-59.166.0.9:1275,132,57830,438.11,571.46,1695.67,260,34.1045,4,130,4,62,0,0
149.171.126.3:53-59.166.0.9:30122,4,388,97.00,8.00,372718.54,0,0.0010,0,0,0,0,0,0
149.171.126.0:39444-59.166.0.4:37504,146,72170,494.32,596.53,1252233.96,0,0.0576,4,144,4,70,0,0
149.171.126.4:9306-59.166.0.5:34750,160,80024,500.15,596.57,4220.11,119,18.9625,4,158,4,76,0,0
149.171.126.4:25-59.166.0.1:57456,94,42242,449.38,618.41,1073139.75,0,0.0394,4,92,4,36,0,0
149.171.126.9:35805-59.166.0.6:16612,80,23088,288.60,462.33,1010459.98,0,0.0228,4,78,4,36,0,0
149.171.126.6:53-59.166.0.9:20365,4,360,90.00,8.00,361083.25,0,0.0010,0,0,0,0,0,0
149.171.126.3:36271-59.166.0.9:59023,98,35048,357.63,516.28,2195577.27,0,0.0160,4,96,4,46,0,0
149.171.126.4:6881-59.166.0.2:39797,34,3728,109.65,88.55,204318.75,0,0.0182,4,32,4,12,0,0
149.171.126.6:53-59.166.0.1:35586,4,356,89.00,8.00,345631.07,0,0.0010,0,0,0,0,0,0
149.171.126.0:53-59.166.0.2:19534,4,388,97.00,8.00,354337.90,0,0.0011,0,0,0,0,0,0
149.171.126.9:53979-59.166.0.7:7207,8,976,122.00,37.26,203037.24,0,0.0048,0,0,0,0,0,0
149.171.126.9:80-59.166.0.2:15385,30,12228,407.60,542.71,598.53,704,20.4300,4,28,4,10,0,0
149.171.126.3:6881-59.166.0.9:20127,34,3728,109.65,88.55,205433.40,0,0.0181,4,32,4,12,0,0
149.171.126.13:179-175.45.176.1:64850,16,2030,126.88,173.94,4422.63,30,0.4590,4,14,4,0,0,0
149.171.126.13:179-175.45.176.1:1208,16,1008,63.00,5.83,2071.12,32,0.4867,4,14,4,0,0,0
149.171.126.4:8526-59.166.0.1:39476,36,6776,188.22,161.24,1067254.69,0,0.0063,4,34,4,24,0,0
149.171.126.4:111-59.166.0.5:10388,8,1016,127.00,31.00,220151.68,0,0.0046,0,0,0,0,0,0
149.171.126.4:16992-59.166.0.5:19080,78,22952,294.26,466.85,1264155.10,0,0.0182,4,76,4,36,0,0
149.171.126.5:22912-59.166.0.7:60760,140,65818,470.13,584.95,586242.22,0,0.1123,4,138,4,66,0,0
149.171.126.9:25-59.166.0.8:36227,94,42928,456.68,622.19,1940774.90,0,0.0221,4,92,4,38,0,0
149.171.126.10:111-175.45.176.3:7914,2,200,100.00,0.00,22222222.22,0,0.0000,0,0,0,0,0,0
149.171.126.2:5190-59.166.0.0:50852,50,5258,105.16,96.57,62898.50,1,0.0836,4,48,4,22,0,0
149.171.126.7:53-59.166.0.7:24193,4,388,97.00,8.00,340649.69,0,0.0011,0,0,0,0,0,0
149.171.126.5:12193-59.166.0.2:14252,170,83182,489.31,599.86,1705632.68,0,0.0488,4,168,4,82,0,0
149.171.126.3:53-59.166.0.5:39106,4,388,97.00,8.00,358595.19,0,0.0011,0,0,0,0,0,0
149.171.126.1:63838-59.166.0.2:59850,8,968,121.00,35.93,13223.86,10,0.0732,0,0,0,0,0,0
149.171.126.8:57855-59.166.0.7:51565,170,89860,528.59,612.60,549058.43,0,0.1637,4,168,4,82,0,0
149.171.126.18:179-175.45.176.1:35540,18,1132,62.89,6.53,1747.76,38,0.6477,4,16,4,0,0,0
149.171.126.9:5190-59.166.0.0:49061,36,3774,104.83,105.47,33740.41,3,0.1119,4,34,4,14,0,0
149.171.126.18:179-175.45.176.1:43971,18,1380,76.67,44.78,1202.20,67,1.1479,4,16,4,0,0,0
149.171.126.7:80-59.166.0.0:29613,1104,1124652,1018.71,682.51,54751.59,18,20.5410,4,1102,4,372,0,0
149.171.126.19:80-175.45.176.3:31623,30,19486,649.53,707.88,28599.48,23,0.6813,4,28,4,0,0,0
149.171.126.0:5190-59.166.0.2:23303,24,3708,154.50,212.49,902189.78,0,0.0041,4,22,4,12,0,0
149.171.126.8:25-59.166.0.5:6696,94,42238,449.34,618.35,137632.38,3,0.3069,4,92,4,36,0,0
149.171.126.2:64937-59.166.0.3:58754,130,57694,443.80,573.98,544211.14,0,0.1060,4,128,4,62,0,0
149.171.126.0:53-59.166.0.6:27625,4,388,97.00,8.00,369876.07,0,0.0010,0,0,0,0,0,0
149.171.126.1:53-59.166.0.1:7290,4,388,97.00,8.00,412327.31,0,0.0009,0,0,0,0,0,0
149.171.126.10:445-175.45.176.2:15825,20,2452,122.60,99.36,1476.21,87,1.6610,4,18,4,0,0,0
149.171.126.3:6881-59.166.0.3:46753,34,3728,109.65,88.55,1272.81,88,2.9289,4,32,4,12,0,0
149.171.126.3:25-59.166.0.6:49357,92,42016,456.70,621.13,1875379.40,0,0.0224,4,90,4,36,0,0
149.171.126.5:21776-59.166.0.3:23590,170,89860,528.59,612.60,1699222.81,0,0.0529,4,168,4,82,0,0
149.171.126.3:1173-59.166.0.1:47071,122,51262,420.18,551.67,2238906.36,0,0.0229,4,120,4,58,0,0
149.171.126.0:1968-59.166.0.1:63044,20,9568,478.40,628.42,11067.39,45,0.8645,4,18,4,4,0,0
149.171.126.2:5190-59.166.0.1:58540,24,3708,154.50,212.49,883488.21,0,0.0042,4,22,4,12,0,0
149.171.126.5:80-59.166.0.5:28431,1118,1125604,1006.80,686.42,181704.77,5,6.1947,4,1116,4,372,0,0
149.171.126.8:57261-59.166.0.4:31911,86,28714,333.88,501.98,2246088.86,0,0.0128,4,84,4,40,0,0
149.171.126.5:80-59.166.0.7:55133,30,12228,407.60,542.71,12145.11,34,1.0068,4,28,4,10,0,0
149.171.126.5:5190-59.166.0.9:34850,46,5002,108.74,100.18,14583.86,7,0.3430,4,44,4,20,0,0
149.171.126.4:53-59.166.0.1:31196,4,388,97.00,8.00,364661.65,0,0.0011,0,0,0,0,0,0
149.171.126.7:80-59.166.0.6:28624,32,12364,386.38,531.87,12272.68,32,1.0074,4,30,4,10,0,0
149.171.126.4:11922-59.166.0.1:22931,20,9568,478.40,628.42,43022.55,11,0.2224,4,18,4,4,0,0
149.171.126.4:5190-59.166.0.1:50802,36,3774,104.83,105.47,886123.50,0,0.0043,4,34,4,14,0,0
149.171.126.9:58790-59.166.0.0:24864,70,17392,248.46,415.66,1391805.38,0,0.0125,4,68,4,32,0,0
149.171.126.5:59144-59.166.0.8:25383,86,28714,333.88,501.98,532875.57,0,0.0539,4,84,4,40,0,0
149.171.126.4:22264-59.166.0.1:22788,130,60684,466.80,584.62,731158.96,0,0.0830,4,128,4,62,0,0
149.171.126.6:5190-59.166.0.6:34820,46,5002,108.74,100.18,49957.05,2,0.1001,4,44,4,20,0,0
149.171.126.0:53-59.166.0.7:9282,4,388,97.00,8.00,165036.15,0,0.0024,0,0,0,0,0,0
149.171.126.6:80-59.166.0.5:32785,18,2164,120.22,103.27,561640.28,0,0.0039,4,16,4,4,0,0
149.171.126.3:5190-59.166.0.3:2353,28,3980,142.14,199.04,82528.10,1,0.0482,4,26,4,12,0,0
149.171.126.7:22-59.166.0.1:21440,220,25218,114.63,121.59,77377.66,1,0.3259,4,218,4,110,0,0
149.171.126.7:20590-59.166.0.1:1754,100,35184,351.84,512.69,423531.11,0,0.0831,4,98,4,46,0,0
149.171.126.8:5190-59.166.0.3:49712,38,3910,102.89,102.99,736762.77,0,0.0053,4,36,4,14,0,0
149.171.126.7:45449-59.166.0.6:45404,98,34556,352.61,516.46,1607480.11,0,0.0215,4,96,4,46,0,0
149.171.126.8:80-59.166.0.4:10092,30,12228,407.60,542.71,12170.06,34,1.0048,4,28,4,10,0,0
149.171.126.2:53-59.166.0.2:39253,4,356,89.00,8.00,390350.88,0,0.0009,0,0,0,0,0,0
149.171.126.2:33100-59.166.0.0:5419,98,35048,357.63,516.28,1669270.34,0,0.0210,4,96,4,46,0,0
149.171.126.3:5843-59.166.0.4:7986,78,22952,294.26,466.85,542626.13,0,0.0423,4,76,4,36,0,0
149.171.126.16:111-175.45.176.0:64255,18,1206,67.00,17.62,634.70,111,1.9001,4,16,4,0,0,0
149.171.126.3:56262-59.166.0.0:57632,8,960,120.00,34.64,546385.89,0,0.0018,0,0,0,0,0,0
149.171.126.8:111-59.166.0.3:26737,8,1000,125.00,33.00,225326.72,0,0.0044,0,0,0,0,0,0
149.171.126.0:53-59.166.0.3:57990,4,388,97.00,8.00,361940.30,0,0.0011,0,0,0,0,0,0
149.171.126.6:6274-59.166.0.8:28969,20,9568,478.40,628.42,42827.28,11,0.2234,4,18,4,4,0,0
149.171.126.1:38520-59.166.0.9:56542,14,2438,174.14,256.74,53556.52,3,0.0455,4,12,4,2,0,0
149.171.126.6:6881-59.166.0.2:9210,34,3728,109.65,88.55,13130.74,8,0.2839,4,32,4,12,0,0
149.171.126.8:7690-59.166.0.1:44725,52,7864,151.23,145.18,28912.40,5,0.2720,4,50,4,24,0,0
149.171.126.7:53-59.166.0.0:41371,4,388,97.00,8.00,374879.23,0,0.0010,0,0,0,0,0,0
149.171.126.8:52435-59.166.0.8:13632,8,968,121.00,35.93,619718.31,0,0.0016,0,0,0,0,0,0
149.171.126.5:143-59.166.0.1:40949,248,27586,111.23,151.81,8577.75,13,3.2160,4,246,4,118,0,0
149.171.126.15:445-175.45.176.1:62436,20,2008,100.40,63.11,1282.89,82,1.5652,4,18,4,0,0,0
149.171.126.6:25-59.166.0.7:52843,92,42232,459.04,624.53,41660.13,11,1.0137,4,90,4,36,0,0
149.171.126.3:53-59.166.0.5:35679,4,388,97.00,8.00,346738.16,0,0.0011,0,0,0,0,0,0
149.171.126.8:143-59.166.0.6:51787,248,26290,106.01,140.96,725982.38,0,0.0362,4,246,4,118,0,0
149.171.126.13:179-175.45.176.1:47446,16,1138,71.12,26.60,2760.10,27,0.4123,4,14,4,0,0,0
149.171.126.6:6881-59.166.0.4:35851,34,3728,109.65,88.55,204128.57,0,0.0183,4,32,4,12,0,0
149.171.126.9:16372-59.166.0.3:62492,70,17392,248.46,415.66,1598088.76,0,0.0109,4,68,4,32,0,0
149.171.126.9:111-59.166.0.4:2026,8,1016,127.00,31.00,220965.64,0,0.0046,0,0,0,0,0,0
149.171.126.9:111-59.166.0.9:62295,8,1000,125.00,33.00,15341.66,9,0.0652,0,0,0,0,0,0
149.171.126.6:22-59.166.0.6:64031,56,10098,180.32,226.16,64818.44,2,0.1558,4,54,4,24,0,0
149.171.126.7:6881-59.166.0.3:7936,588,506136,860.78,701.51,53908.83,15,9.3887,4,586,4,212,0,0
149.171.126.5:5190-59.166.0.5:12922,36,3774,104.83,105.47,842034.81,0,0.0045,4,34,4,14,0,0
149.171.126.10:111-175.45.176.1:1419,18,1206,67.00,17.62,270.37,262,4.4606,4,16,4,0,0,0
149.171.126.3:59023-59.166.0.6:62361,148,72306,488.55,594.53,600892.54,0,0.1203,4,146,4,70,0,0
149.171.126.3:18078-59.166.0.3:1653,170,83182,489.31,599.86,1933790.54,0,0.0430,4,168,4,82,0,0
149.171.126.9:6881-59.166.0.3:38219,1294,1140028,881.01,700.62,281298.57,3,4.0527,4,1292,4,468,0,0
149.171.126.5:6881-59.166.0.7:56443,676,572694,847.18,703.96,207729.41,4,2.7569,4,674,4,240,0,0
149.171.126.0:37049-59.166.0.3:19899,98,34556,352.61,516.46,165381.65,2,0.2089,4,96,4,46,0,0
149.171.126.5:58949-59.166.0.6:46699,130,57694,443.80,573.98,2321223.09,0,0.0249,4,128,4,62,0,0
149.171.126.8:6881-59.166.0.8:41455,72,37860,525.83,650.10,1056626.94,0,0.0358,4,70,4,26,0,0
149.171.126.8:80-59.166.0.2:11085,32,12364,386.38,531.87,12275.92,32,1.0072,4,30,4,10,0,0
149.171.126.9:80-59.166.0.9:22895,1070,1122350,1048.93,671.55,26146.60,40,42.9253,4,1068,4,372,0,0
149.171.126.9:46893-59.166.0.5:16043,22,9704,441.09,610.68,142448.22,3,0.0681,4,20,4,4,0,0
149.171.126.5:6881-59.166.0.5:11693,72,37860,525.83,650.10,864462.51,0,0.0438,4,70,4,26,0,0
149.171.126.6:53-59.166.0.5:49075,4,388,97.00,8.00,381889.76,0,0.0010,0,0,0,0,0,0
149.171.126.7:22-59.166.0.4:37332,56,10098,180.32,226.16,1156833.54,0,0.0087,4,54,4,24,0,0
149.171.126.12:520-175.45.176.0:14728,2,136,68.00,0.00,27200000.00,0,0.0000,0,0,0,0,0,0
149.171.126.8:25-59.166.0.0:8172,94,42204,448.98,617.82,1592603.77,0,0.0265,4,92,4,36,0,0
149.171.126.7:6881-59.166.0.3:7567,34,3728,109.65,88.55,198657.15,0,0.0188,4,32,4,12,0,0
149.171.126.9:25-59.166.0.1:61903,92,42106,457.67,622.50,1488738.82,0,0.0283,4,90,4,36,0,0
149.171.126.4:80-59.166.0.1:32547,32,12364,386.38,531.87,10765.28,37,1.1485,4,30,4,10,0,0
149.171.126.1:5190-59.166.0.4:3633,52,5394,103.73,94.96,337737.15,0,0.0160,4,50,4,22,0,0
149.171.126.2:34778-59.166.0.2:17015,36,7168,199.11,202.24,1467649.47,0,0.0049,4,34,4,24,0,0
149.171.126.4:25740-59.166.0.1:52026,14,2370,169.29,244.84,606758.83,0,0.0039,4,12,4,2,0,0
149.171.126.5:47189-59.166.0.3:3167,146,69960,479.18,588.60,171489.08,2,0.4080,4,144,4,70,0,0
149.171.126.4:21-59.166.0.6:12128,106,8370,78.96,16.13,10328.32,7,0.8104,4,104,4,48,0,0
149.171.126.0:23027-59.166.0.7:2732,20,9568,478.40,628.42,37606.37,13,0.2544,4,18,4,4,0,0
